EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
5920,22,Female,Germany,Software Engineer,Finance,1,53.5,No,5.0,5.7,2.07,4.29,7.8,4.3,13,Yes,5.32,Yes,3,<40K,3.48,14,5.9,0
5921,25,Non-binary,India,Marketing Manager,Customer Support,3,48.3,No,6.08,5.93,5.52,5.54,5.3,5.5,38,No,9.84,No,2,40K-60K,4.22,11,2.58,0
5922,48,Prefer not to say,UK,Software Engineer,Customer Support,3,49.9,Hybrid,5.91,2.56,7.14,5.5,6.3,5.3,42,No,1.94,No,3,<40K,5.9,11,5.45,0
5923,32,Male,USA,Marketing Manager,Finance,6,37.4,Hybrid,5.92,6.55,6.38,7.06,4.4,1.2,59,No,5.67,Yes,1,40K-60K,4.16,12,4.12,0
5924,29,Male,Canada,Customer Success,Sales,2,39.2,Yes,5.61,6.05,10.0,5.94,6.8,4.8,36,No,5.49,No,4,<40K,9.22,9,7.66,0
5925,47,Prefer not to say,Germany,HR Specialist,Engineering,4,38.2,No,4.99,5.14,5.77,7.07,6.1,6.5,20,Yes,3.29,No,1,80K-100K,7.48,19,8.13,0
5926,36,Prefer not to say,Germany,Software Engineer,Sales,1,37.8,No,5.5,5.15,7.29,6.93,7.8,6.0,33,Yes,5.74,No,5,40K-60K,5.3,14,6.58,0
5927,38,Non-binary,Germany,Product Manager,Marketing,1,55.4,No,5.7,8.01,8.01,6.9,8.0,3.5,66,Yes,7.5,Yes,2,80K-100K,9.58,18,3.95,0
5928,42,Prefer not to say,India,Sales Executive,Operations,0,50.9,Hybrid,4.05,4.65,3.33,4.29,8.6,2.5,42,Yes,6.1,No,2,60K-80K,6.82,22,7.0,0
5929,35,Male,Australia,Operations Lead,Finance,2,44.0,No,4.34,5.7,5.1,7.03,6.4,3.7,59,No,7.95,No,3,60K-80K,9.22,16,6.33,0
5930,36,Male,Australia,Software Engineer,Operations,3,39.0,No,5.6,10.0,6.44,6.33,6.3,3.9,48,No,2.96,Yes,5,40K-60K,2.69,9,4.33,0
5931,22,Male,USA,Product Manager,Product,1,47.5,Hybrid,6.03,9.01,6.12,6.14,5.5,4.3,17,No,8.48,Yes,2,<40K,3.89,11,4.62,0
5932,40,Non-binary,UK,Data Scientist,Marketing,2,61.4,Yes,5.81,6.16,5.99,6.35,6.3,5.5,44,Yes,3.74,No,3,100K+,7.58,18,6.34,0
5933,28,Female,UK,Software Engineer,Marketing,1,41.9,Hybrid,4.69,7.29,6.0,5.62,6.3,5.1,46,Yes,6.08,Yes,5,80K-100K,8.39,7,5.42,0
5934,50,Prefer not to say,UK,Sales Executive,Marketing,15,48.1,Yes,5.55,5.69,6.92,3.93,8.0,3.1,42,Yes,4.19,Yes,0,100K+,6.71,3,9.85,0
5935,44,Female,USA,Sales Executive,Finance,4,48.8,No,5.83,5.89,9.94,5.11,8.2,4.8,40,No,4.66,No,8,60K-80K,8.17,20,8.95,0
5936,21,Male,UK,Operations Lead,Finance,2,45.2,Hybrid,3.6,6.33,3.08,5.48,7.3,3.4,73,Yes,6.02,No,5,40K-60K,9.18,15,1.46,0
5937,39,Prefer not to say,UK,Marketing Manager,HR,1,36.3,No,5.31,5.9,8.33,4.83,7.1,3.6,59,Yes,5.53,No,6,100K+,8.93,6,7.91,0
5938,40,Female,Canada,Customer Success,Operations,7,37.1,No,5.87,6.71,10.0,6.68,6.6,5.1,48,Yes,4.04,No,0,<40K,6.51,17,6.66,0
5939,35,Non-binary,UK,HR Specialist,Product,5,46.5,No,4.41,6.33,2.47,7.55,5.0,3.5,40,Yes,4.6,Yes,7,60K-80K,6.56,14,6.53,0
5940,38,Prefer not to say,UK,HR Specialist,Customer Support,0,46.2,Hybrid,5.5,7.2,6.55,4.36,6.6,5.1,71,No,2.5,No,4,<40K,5.45,20,3.63,0
5941,39,Male,UK,Operations Lead,Marketing,0,54.9,Hybrid,5.78,6.9,6.83,6.18,7.9,5.1,38,No,4.4,Yes,4,40K-60K,5.96,6,5.34,0
5942,39,Male,UK,Data Scientist,Operations,3,41.6,No,5.95,5.92,8.67,7.81,6.8,6.0,70,No,3.76,No,4,<40K,6.86,13,5.45,0
5943,34,Male,UK,Data Scientist,Operations,1,50.8,Yes,4.95,3.86,3.37,7.96,6.5,5.6,58,No,4.17,No,5,100K+,5.1,11,7.61,0
5944,27,Non-binary,UK,Sales Executive,HR,4,30.0,Hybrid,4.63,4.08,6.37,4.05,8.1,2.6,60,No,7.82,Yes,6,60K-80K,4.78,12,7.26,0
5945,27,Female,India,Data Scientist,Customer Support,0,39.0,No,4.95,4.28,4.5,5.87,7.1,3.6,65,Yes,1.81,Yes,4,80K-100K,4.87,17,6.82,0
5946,29,Prefer not to say,Germany,Operations Lead,Marketing,4,43.1,Yes,5.83,4.48,7.58,6.14,6.7,4.3,56,Yes,4.55,No,5,100K+,6.03,30,5.83,0
5947,33,Female,Canada,Product Manager,Finance,6,45.3,No,5.07,3.31,4.19,5.84,6.3,6.4,33,Yes,5.36,No,0,<40K,3.8,13,7.65,0
5948,36,Non-binary,Australia,Software Engineer,Sales,0,53.7,Yes,5.48,6.49,5.98,7.14,9.0,0.9,100,Yes,6.44,No,4,100K+,5.67,11,7.66,0
5949,21,Female,Canada,Sales Executive,Operations,4,34.5,Yes,5.18,4.41,6.11,7.95,4.8,1.4,35,Yes,10.0,Yes,3,80K-100K,6.77,19,7.59,0
5950,54,Female,USA,Software Engineer,Customer Support,0,40.1,Hybrid,5.63,8.73,5.36,5.53,6.0,4.9,58,Yes,7.4,No,3,100K+,3.82,16,3.94,0
5951,44,Prefer not to say,UK,Marketing Manager,Engineering,11,52.4,Yes,5.62,5.57,5.19,4.66,5.4,4.7,0,No,5.59,No,2,<40K,6.82,19,3.78,0
5952,43,Female,Germany,Operations Lead,Sales,4,37.3,Yes,4.81,7.28,6.11,7.17,6.5,1.7,50,No,4.65,Yes,3,100K+,7.89,15,3.47,0
5953,28,Female,USA,Marketing Manager,Product,1,32.0,Yes,4.84,6.49,5.77,4.69,7.3,4.9,92,Yes,7.47,Yes,6,80K-100K,7.04,13,4.14,0
5954,36,Non-binary,Canada,HR Specialist,HR,0,53.0,Yes,5.64,5.72,2.93,5.57,6.3,5.0,6,No,4.48,Yes,5,100K+,1.28,16,3.79,0
5955,29,Non-binary,Canada,Software Engineer,Engineering,0,50.5,Yes,5.33,4.0,3.56,3.84,5.9,7.0,69,No,6.77,Yes,6,40K-60K,5.72,15,6.12,0
5956,33,Female,UK,Data Scientist,Customer Support,4,44.3,Hybrid,4.84,4.75,4.55,6.27,7.4,4.2,56,No,7.96,Yes,5,100K+,6.37,21,2.9,0
5957,45,Prefer not to say,Canada,Product Manager,HR,2,36.4,Yes,5.84,5.78,10.0,4.91,5.4,1.2,78,Yes,3.61,No,5,80K-100K,9.32,7,9.08,0
5958,49,Prefer not to say,UK,Marketing Manager,HR,0,46.7,No,4.63,9.53,6.54,4.73,7.6,4.0,10,Yes,5.22,No,2,80K-100K,9.23,3,6.1,0
5959,29,Prefer not to say,Canada,Sales Executive,Customer Support,0,54.0,Hybrid,5.99,5.66,6.01,6.79,6.9,5.0,85,No,6.89,Yes,5,100K+,4.96,18,4.28,0
5960,37,Non-binary,Canada,HR Specialist,Customer Support,3,43.7,No,4.92,5.1,4.52,5.42,6.9,1.4,49,No,7.12,Yes,0,100K+,5.25,12,3.73,0
5961,35,Male,India,Product Manager,Finance,17,50.1,Yes,6.52,6.92,8.0,8.02,6.0,1.9,49,No,5.96,Yes,1,<40K,4.3,26,5.9,0
5962,46,Non-binary,Germany,Software Engineer,Finance,3,60.6,No,6.66,3.15,7.33,5.51,6.3,5.1,44,Yes,6.62,No,4,80K-100K,4.95,8,6.39,0
5963,41,Female,UK,Data Scientist,HR,5,50.1,Yes,6.29,8.28,6.37,7.49,7.3,4.0,45,Yes,7.98,No,5,<40K,3.15,19,4.41,0
5964,44,Female,USA,Customer Success,HR,2,46.6,Yes,5.12,5.62,4.98,6.22,7.5,3.0,120,No,6.76,Yes,2,<40K,5.24,13,3.74,0
5965,52,Prefer not to say,UK,Software Engineer,HR,0,49.9,Yes,6.01,4.38,8.09,6.34,5.7,3.8,82,Yes,8.33,Yes,7,60K-80K,7.67,14,5.28,0
5966,45,Female,USA,Marketing Manager,Customer Support,1,46.0,Hybrid,5.56,5.76,5.36,5.9,5.7,2.3,83,Yes,5.14,Yes,2,60K-80K,4.57,21,5.18,0
5967,32,Male,Germany,Sales Executive,Customer Support,0,48.7,Hybrid,5.18,5.41,4.25,5.06,6.1,3.9,64,Yes,7.02,Yes,1,100K+,5.8,12,8.46,0
5968,31,Prefer not to say,Canada,Sales Executive,HR,29,36.9,No,6.2,6.01,8.92,5.6,5.2,2.9,37,No,6.3,No,2,80K-100K,4.56,16,5.26,0
5969,32,Male,Canada,HR Specialist,Sales,0,54.1,No,6.08,4.99,5.49,4.7,6.0,7.7,56,No,5.23,No,0,80K-100K,4.14,3,7.98,0
5970,39,Prefer not to say,India,Product Manager,Sales,2,40.7,Hybrid,4.81,4.56,5.65,6.51,8.9,2.6,51,Yes,5.06,Yes,2,100K+,5.49,18,9.13,0
5971,41,Female,USA,HR Specialist,Product,6,44.7,No,5.65,2.67,6.48,3.82,5.3,2.1,78,No,4.58,Yes,1,60K-80K,5.95,20,7.46,0
5972,50,Prefer not to say,India,Marketing Manager,Marketing,1,35.0,Yes,5.04,5.13,9.29,5.91,6.8,3.3,71,No,4.35,No,4,40K-60K,10.0,11,7.38,0
5973,30,Non-binary,UK,Customer Success,Operations,2,46.7,Hybrid,5.35,5.43,4.94,4.64,6.0,4.3,40,Yes,6.79,Yes,6,40K-60K,4.97,21,5.06,0
5974,51,Non-binary,USA,Product Manager,Product,4,49.6,Hybrid,5.57,6.32,6.43,7.32,6.9,2.3,37,Yes,4.2,Yes,1,80K-100K,7.33,14,5.61,0
5975,21,Non-binary,Germany,Product Manager,HR,8,38.5,No,5.16,4.12,6.83,8.52,6.8,0.5,60,No,6.49,Yes,4,80K-100K,5.79,6,9.76,0
5976,34,Male,Canada,HR Specialist,Finance,2,46.1,Yes,5.35,1.78,5.22,6.45,7.2,2.5,41,Yes,5.39,Yes,7,60K-80K,4.49,15,6.29,0
5977,35,Prefer not to say,Germany,Product Manager,Operations,2,43.2,Hybrid,5.88,7.73,5.06,3.91,5.8,5.2,65,Yes,4.03,No,2,80K-100K,3.73,8,6.86,0
5978,37,Prefer not to say,India,Customer Success,Sales,6,41.5,No,5.17,5.26,7.4,5.68,7.1,5.2,13,Yes,5.28,Yes,2,100K+,6.47,24,6.23,0
5979,34,Female,India,Sales Executive,Engineering,2,46.9,Hybrid,7.37,4.86,8.66,6.11,3.7,8.0,54,No,6.17,No,8,40K-60K,3.51,20,8.78,0
5980,24,Prefer not to say,USA,Operations Lead,Engineering,11,49.2,No,4.68,8.22,4.63,4.13,6.5,0.7,60,No,6.98,Yes,3,80K-100K,7.25,11,8.15,0
5981,35,Prefer not to say,India,Software Engineer,Product,0,38.1,No,5.46,6.76,7.06,4.63,6.6,6.0,51,No,7.5,No,0,<40K,5.33,9,3.26,0
5982,39,Non-binary,India,Operations Lead,Finance,1,31.5,No,3.94,7.23,3.91,6.89,6.1,6.8,47,No,6.52,No,7,80K-100K,6.94,17,6.01,0
5983,37,Prefer not to say,Germany,Customer Success,Engineering,5,45.1,Hybrid,5.2,3.98,6.12,5.82,6.2,4.8,72,Yes,5.02,No,3,100K+,7.86,16,1.0,0
5984,26,Non-binary,Australia,Marketing Manager,Product,3,44.7,Yes,6.14,4.28,6.92,7.11,7.2,5.7,78,No,8.24,Yes,4,60K-80K,3.78,18,5.32,0
5985,34,Female,India,Marketing Manager,HR,4,44.4,Hybrid,5.25,6.3,6.79,6.39,7.0,3.9,70,No,6.68,No,3,60K-80K,7.33,20,7.58,0
5986,35,Prefer not to say,UK,Operations Lead,Product,0,40.0,Hybrid,4.5,5.93,2.65,5.67,5.6,4.7,60,Yes,9.95,No,8,60K-80K,4.87,11,4.3,0
5987,36,Female,India,HR Specialist,HR,0,35.7,Yes,4.21,6.76,3.58,6.09,5.5,3.8,41,Yes,5.66,Yes,4,<40K,8.43,10,5.6,0
5988,31,Male,Germany,Product Manager,Finance,0,35.9,Yes,4.19,6.98,5.46,6.77,5.9,3.4,15,Yes,2.16,No,5,100K+,9.27,14,4.67,0
5989,35,Female,USA,Product Manager,Finance,1,46.3,Hybrid,4.6,6.27,4.89,6.91,7.9,3.0,0,Yes,6.02,Yes,2,<40K,6.54,17,5.68,0
5990,31,Non-binary,India,Software Engineer,Engineering,1,51.4,Hybrid,5.24,7.16,2.96,6.17,4.7,5.4,71,Yes,3.73,Yes,5,80K-100K,5.32,11,4.15,0
5991,43,Male,USA,Software Engineer,HR,3,45.2,Hybrid,5.7,6.34,7.16,7.54,7.4,4.0,83,Yes,6.45,Yes,7,60K-80K,5.7,17,3.01,0
5992,41,Male,Australia,Data Scientist,Operations,3,50.4,Yes,6.39,8.11,7.3,6.2,5.7,4.1,67,Yes,5.24,Yes,3,100K+,3.47,22,3.81,0
5993,31,Non-binary,India,Product Manager,Product,0,43.2,Yes,5.78,6.09,7.29,6.57,5.8,5.5,14,No,5.5,No,4,40K-60K,5.74,3,5.7,0
5994,32,Female,USA,Software Engineer,Marketing,2,46.8,No,5.86,6.55,6.25,7.54,7.0,5.8,85,No,5.41,No,5,100K+,4.44,20,5.89,0
5995,32,Female,India,Sales Executive,Product,1,50.7,No,5.55,5.12,5.73,6.1,5.2,0.2,48,No,8.17,No,6,40K-60K,7.27,15,3.88,0
5996,37,Female,UK,Product Manager,Engineering,19,50.8,Hybrid,5.12,3.49,3.12,5.81,8.6,7.0,35,No,5.43,Yes,4,60K-80K,3.46,18,4.81,0
5997,33,Male,USA,Operations Lead,HR,0,39.6,No,4.86,5.11,4.87,5.06,5.9,4.5,21,No,5.26,Yes,1,100K+,6.61,7,5.67,0
5998,42,Non-binary,Canada,Customer Success,Marketing,15,40.1,No,4.8,6.14,5.01,5.12,7.2,3.8,38,No,3.47,Yes,3,60K-80K,5.98,17,8.52,0
5999,28,Male,Australia,Sales Executive,Sales,2,38.9,Yes,5.84,6.96,10.0,7.34,6.4,1.9,69,No,5.45,Yes,6,40K-60K,8.68,25,3.75,0
